dragondrop,https://shinyplasticbag.com/dragondrop/,DragonDrop,"",""
dragthing,http://www.dragthing.com,DragThing,"",""
drawbot,http://www.drawbot.com,DrawBot,http://static.typemytype.com/drawBot/DrawBot.dmg,""
drawdown,https://www.rwe-uk.com/app/drawdown,DrawDown,"",""
dripcap,https://dripcap.org/,Dripcap,"",""
drobo-dashboard,http://www.drobo.com,Drobo Dashboard,"",""
droid4x,http://www.droid4x.com/,Droid4X,http://dl.haima.me/download/DXDown/mac/Z001/Droid4XInstaller.zip,latest
droidid,http://www.suyashsrijan.com/droidid/,DroidID,http://www.suyashsrijan.com/droidid/download/DroidID.zip,latest
drop-to-gif,https://mortenjust.github.io/droptogif/,Drop to GIF,"",""
dropbox-encore,http://www.joyofmacs.com/software/dropboxencore/,Dropbox Encore,"",""
dropbox,https://www.dropbox.com/,Dropbox,https://www.dropbox.com/download?plat=mac&full=1,latest
dropdmg,https://c-command.com/dropdmg/,DropDMG,"",""
dropletmanager,https://github.com/deivuh/DODropletManager-OSX,DigitalOcean Droplets Manager,"",""
droplr,https://droplr.com/,Droplr,"",""
dropshare,https://getdropsha.re/,Dropshare,"",""
dropzone,https://aptonic.com,Dropzone,"",""
dsp-radio,https://dl2sdr.homepage.t-online.de/,DSP Radio,"",""
dterm,https://decimus.net/DTerm,DTerm,"",""
duckietv,https://schizoduckie.github.io/DuckieTV/,duckieTV,"",""
duelystlauncher,https://updates.counterplay.co/launcher,Duelyst,"",""
duet,http://www.duetdisplay.com/,Duet,"",""
dukto,http://www.msec.it/dukto/,Dukto,"",""
dump-truck,https://www.goldenfrog.com/dumptruck,Dump Truck,https://www.goldenfrog.com/downloads/dumptruck/dumptruck.dmg,latest
dungeon-crawl-stone-soup-console,https://crawl.develz.org,Dungeon Crawl Stone Soup,"",""
dungeon-crawl-stone-soup-tiles,https://crawl.develz.org,Dungeon Crawl Stone Soup,"",""
dupeguru,https://www.hardcoded.net/dupeguru/,dupeGuru,"",""
dupin,https://dougscripts.com/apps/dupinapp.php,Dupin,"",""
duplicate-annihilator,https://brattoo.com/propaganda/,Duplicate Annihilator,https://brattoo.com/propaganda/downloadDa.php,latest
dupscanub,http://www5.wind.ne.jp/miko/mac_soft/dup_scan/,DupScan,"",""
dusty,https://github.com/gamechanger/dusty,Dusty,"",""
dvdstyler,http://www.dvdstyler.org,DVDStyler,"",""
dwarf-fortress-lnp,http://www.bay12forums.com/smf/index.php?topic=128960.0,Dwarf Fortress LNP (Macnewbie),"",""
dwarf-fortress,http://www.bay12games.com/dwarves/,Dwarf Fortress,"",""
dwihn0r-keepassx,https://github.com/dwihn0r/keepassx/,KeePassX,"",""
dymo-label,https://www.dymo.com/en-US/online-support,Dymo Label,"",""
dymo-stamps,https://www.dymo.com/en-US/online-support,Dymo Stamps,http://download.endicia.com/dymostamps/dymostamps.dmg,latest
dyn-updater,https://dyn.com/apps/updater/,Dyn Updater,http://cdn.dyn.com/dyndns-setup-mac.dmg,latest
dynamiclyrics,https://martianz.cn/dynamiclyrics/,DynamicLyrics,"",""
dynamite,https://www.mediaatelier.com/DynaMite3/,DynaMite,"",""
eagle,https://www.cadsoftusa.com/,CadSoft EAGLE,"",""
eaglefiler,https://c-command.com/eaglefiler/,EagleFiler,"",""
ealeksandrov-cd-to,https://github.com/ealeksandrov/cdto,cd_to,"",""
earthcoin,http://getearthcoin.com/,Earthcoin,"",""
earthdeskprefpane,http://www.xericdesign.com/earthdesk.php,EarthDesk,"",""
easy-move-plus-resize,https://github.com/dmarcotte/easy-move-resize,Easy Move+Resize,"",""
easycrop,http://www.yellowmug.com/easycrop/,EasyCrop,http://www.yellowmug.com/download/EasyCrop.dmg,latest
easyfig,https://mjsull.github.io/Easyfig/,EasyFig,"",""
easyfind,http://www.devontechnologies.com/download/products.html,EasyFind,"",""
easysimbl,https://github.com/norio-nomura/EasySIMBL,EasySIMBL,"",""
easytether,http://www.mobile-stream.com/easytether/,EasyTether,http://www.mobile-stream.com/beta/easytether.dmg,latest
easyvpn,http://www.squashedsoftware.com/products-easyvpn.php,EasyVPN,"",""
ebmac,http://ebstudio.info/manual/EBMac/,EBMac,"",""
eclipse-cpp,https://eclipse.org/,Eclipse IDE for C/C++ Developers,"",""
eclipse-ide,https://eclipse.org/,Eclipse IDE for Eclipse Committers,"",""
eclipse-installer,https://eclipse.org/,Eclipse Installer,"",""
eclipse-java,https://eclipse.org/,Eclipse IDE for Java Developers,"",""
eclipse-jee,https://eclipse.org/,Eclipse IDE for Java EE Developers,"",""
eclipse-modeling,https://eclipse.org/,Eclipse Modeling Tools,"",""
eclipse-php,https://eclipse.org/,Eclipse for PHP Developers,"",""
eclipse-platform,https://eclipse.org/eclipse/,Eclipse SDK,"",""
eclipse-ptp,https://eclipse.org/,Eclipse for Parallel Application Developers,"",""
eclipse-rcp,https://eclipse.org/,Eclipse for RCP and RAP Developers,"",""
edgeview,https://edgehigh.wordpress.com,EdgeView,"",""
editready,https://www.divergentmedia.com/editready,divergent media EditReady,"",""
eggplant,http://www.testplant.com/dlds/eggplant-functional/,eggPlant Functional,http://downloads.testplant.com/downloads/Eggplant/eggPlant.dmg,latest
eim,http://b.qq.com/eim/main.html,EIM,http://dldir1.qq.com/qqfile/crm/hrtx/EIM_Mac2.0_72363.dmg,""
eintopf,https://eintopf.io,Eintopf,"",""
eiskaltdcpp,https://sourceforge.net/projects/eiskaltdcpp/,EiskaltDC++,"",""
ejector,http://www.jeb.com.fr/en/ejector.shtml,Ejector,"",""
elasticwolf,https://aws.amazon.com/developertools/9313598265692691,AWS ElasticWolf Client Console,"",""
electric-sheep,http://www.electricsheep.org,Electric Sheep,"",""
electron-api-demos,https://github.com/electron/electron-api-demos,Electron API Demos,"",""
electron,http://electron.atom.io/,Electron,"",""
electronic-wechat,https://github.com/geeeeeeeeek/electronic-wechat,Electronic WeChat,"",""
electrum-dash,https://www.dash.org/,Electrum-DASH,"",""
electrum-ltc,https://electrum-ltc.org/,Electrum-LTC,"",""
electrum,https://electrum.org/,Electrum,"",""
elm-platform,http://www.elm-lang.org,Elm,"",""
elmedia-player,http://mac.eltima.com/media-player.html,Elmedia Player,http://mac.eltima.com/download/elmediaplayer.dmg,latest
eloquent,https://github.com/mdbergmann/Eloquent,Eloquent,"",""
eloston-chromium,https://github.com/Eloston/ungoogled-chromium,Ungoogled Chromium,"",""
elyse,http://silkwoodsoftware.com/,Elyse,"",""
emacs,https://emacsformacosx.com/,Emacs,"",""
ember,https://realmacsoftware.com/ember,Ember,"",""
emby-server,https://emby.media/,Emby Server,https://github.com/MediaBrowser/MediaBrowser.Releases/raw/master/Server/Emby.Server.Mac.pkg,latest
emin-webpquicklook,https://github.com/emin/WebPQuickLook,WebPQuickLook,https://raw.github.com/emin/WebPQuickLook/master/WebpQuickLook.tar.gz,latest
emojify,https://github.com/Haroenv/emojify-service,Emojify Service,"",""
emojipedia,https://github.com/gingerbeardman/Emojipedia,Emojipedia,"",""
encryptr,https://spideroak.com/solutions/encryptr,SpiderOak Encryptr,"",""
endicia,http://endiciaformac.com/,Endicia for Mac,"",""
endlesssky,https://endless-sky.github.io/,Endless Sky,"",""
endnote,http://endnote.com/,EndNote,http://endnote.com/x7/EndNoteX7Installer.dmg,latest
endurance,https://enduranceapp.com/,Endurance,http://enduranceapp.com/download,latest
enews,http://www.xinhuaenews.com,eNews采集,"",""
enfusegui,http://software.bergmark.com/enfusegui/Main.html,EnfuseGUI,"",""
enjoy,https://github.com/fyhuang/enjoy2/,Enjoy2,"",""
enjoyable,https://yukkurigames.com/enjoyable/,Enjoyable,"",""
enolsoft-chm-view,http://www.enolsoft.com/chm-view-for-mac.html,Enolsoft CHM View,http://www.enolsoft.com/download/enolsoft-chm-view.dmg,latest
enpass,https://www.enpass.io/,Enpass,"",""
entonnoir,http://tools.chocoflop.com/entonnoir_en.html,Entonnoir,http://tools.chocoflop.com/downloads/Entonnoir_latest.php,""
entropy,http://www.eigenlogik.com/entropy/,Entropy,"",""
epic-games-launcher,https://www.unrealengine.com/what-is-unreal-engine-4,Epic Games Launcher,"",""
epic,https://www.epicbrowser.com/,Epic Privacy Browser,"",""
epichrome,https://github.com/dmarmor/epichrome,Epichrome,"",""
epoch,https://www.adcade.com/,Epoch,"",""
epub-to-pdf,https://code.google.com/archive/p/epub-2-pdf,epub-2-pdf,"",""
epubmdimporter,https://github.com/jaketmp/ePub-quicklook,EPUB Spotlight,"",""
epubquicklook,https://github.com/jaketmp/ePub-quicklook,EPUB QuickLook,"",""
eqmac,http://eqmac.hulse.id.au/,EQMac,"",""
escritorio-movistar,https://www.movistar.es/particulares/servicios/descargaaplicaciones,Escritorio Movistar,"",""
espionage,https://www.espionageapp.com/,Espionage,https://www.espionageapp.com/Espionage.dmg,""
espresso,http://macrabbit.com/espresso/,Espresso,"",""
etcher,https://etcher.io/,Etcher,"",""
ethereum-wallet,https://github.com/ethereum/mist,Ethereum Wallet,"",""
etrecheck,https://www.etresoft.com/etrecheck,EtreCheck,https://www.etresoft.com/download/EtreCheck.zip,latest
eudic,https://www.eudic.net/eudic/mac_dictionary.aspx,EuDic,https://static.frdic.com/pkg/eudicmac.dmg,latest
eurkey,http://eurkey.steffen.bruentjen.eu,EurKEY keyboard layout,https://github.com/jonasdiemer/EurKEY-Mac/archive/master.zip,latest
eve-launcher,https://www.eveonline.com/,Eve Online,"",""
eve,http://www.hotkey-eve.com/,EVE,https://s3.amazonaws.com/hotkeyeve/Downloads/EVE-latest.zip,""
evernote,https://evernote.com/,Evernote,https://cdn1.evernote.com/mac/release/Evernote_402634.dmg,""
everweb,http://www.everwebapp.com/,EverWeb,https://www.ragesw.com/downloads/everweb/everweb.zip,latest
evoluent-vertical-mouse-device-controller,https://evoluent.com,Evoluent Vertical Mouse Device Controller,"",""
evom,http://thelittleappfactory.com/evom/,Evom,https://files.thelittleappfactory.com/evom/Evom.zip,""
exa,https://bsago.me/exa/,exa,"",""
excalibur,http://excalibur.sourceforge.net,Excalibur,"",""
exhaust,https://mrgeckosmedia.com/applications/info/Exhaust,Exhaust,https://download.mrgeckosmedia.com/Exhaust.zip,""
exifrenamer,http://www.qdev.de/?location=mac/exifrenamer&forcelang=en,ExifRenamer,http://www.qdev.de/downloads/files/ExifRenamer.dmg,""
exist-db,http://exist-db.org/,eXist-db,"",""
expandrive,https://www.expandrive.com/expandrive,ExpanDrive,"",""
exponent-xde,https://getexponent.com/,Exponent Development Environment (XDE),https://xde-updates.exponentjs.com/download/mac,latest
extrabuildphase,https://github.com/norio-nomura/ExtraBuildPhase,ExtraBuildPhase,"",""
eye-fi,http://support.eye.fi/downloads,Eye-Fi Center,"",""
eye-one-profiler,http://www.xrite.com/i1profiler-i1publish/support/d1455,i1Profiler,http://www.xrite.com/downloader.aspx?FileID=1455&Type=M&returnurl=%2fi1profiler-i1publish%2fsupport%2fd1455,""
eyetv,https://www.elgato.com/en/eyetv/eyetv-3,EyeTV,"",""
ezeep,https://www.ezeep.com/,ezeep,https://packages.ezeep.com/osx/ezeep-latest.dmg,latest
facebook-ios-sdk,https://developers.facebook.com/docs/ios,Facebook SDK for iOS,"",""
facter,https://puppetlabs.com/facter,Facter,"",""
factor,https://factorcode.org/,Factor,"",""
fake,http://fakeapp.com/,Fake,"",""
fakethunder,https://martianz.cn/fakethunder/,fakeThunder,"",""
fanny,http://fannywidget.com/,FannyWidget,http://fannywidget.com/FannyWidget.zip,""
fantastical,https://flexibits.com/fantastical,Fantastical,"",""
farbox,https://www.farbox.com/,farbox,"",""
fastlane,https://fastlane.tools,fastlane,"",""
fastscripts,https://red-sweater.com/fastscripts/,FastScripts,"",""
fauxpas,http://fauxpasapp.com,Faux Pas,"",""
favs,http://www.favsapp.com,Favs,"",""
faw-circle,http://futureaudioworkshop.com/circle/,FAW Circle,"",""
fbreader,https://fbreader.org/content/macos,FBReader,"",""
fcs-remover,https://www.digitalrebellion.com/fcsremover/,FCS Remover,"",""
fdt,https://fdt.powerflasher.com/,FDT,http://fdt.powerflasher.com/update/fdt/installer/FDT_osx64.dmg,latest
feed-the-beast,https://www.feed-the-beast.com,Feed the Beast,https://ftb.cursecdn.com/FTB2/launcher/FTB_Launcher.zip,latest
feedbinnotifier,https://kmikael.github.io/FeedbinNotifier,Feedbin Notifier,"",""
feeder,https://reinventedsoftware.com/feeder/,Feeder,"",""
feeds,http://www.feedsapp.com/,Feeds,"",""
feisty-dog-tag,https://www.feisty-dog.com/tag/,Tag,"",""
felony,https://github.com/henryboldi/felony,Felony,"",""
fender-amp-drivers,https://fuse.fender.com/,Fender FUSE,"",""
fender-fuse,https://fuse.fender.com/,Fender FUSE,"",""
fenics,https://fenicsproject.org/,FEniCS,"",""
fenix,http://fenixwebserver.com/,Fenix,"",""
festify,https://getfestify.com/,Festify,"",""
fetch,http://fetchsoftworks.com/fetch/,Fetch,"",""
ffmpegx,https://www.ffmpegx.com/download.html,ffmpegX,ftp://ftp2.ffmpegx.com/ffmpegx/ffmpegX.dmg,latest
fiddler,http://www.telerik.com/fiddler,Telerik Fiddler Proxy,http://ericlawrence.com/dl/InstallFiddler.dmg,latest
figma,https://www.figma.com/,Figma,https://desktop.figma.com/mac/Figma.zip,latest
figtree,http://tree.bio.ed.ac.uk/software/figtree/,FigTree,http://tree.bio.ed.ac.uk/download.php?id=90,""
fiji,https://fiji.sc,Fiji,http://jenkins.imagej.net/job/Stable-Fiji-MacOSX/lastSuccessfulBuild/artifact/fiji-macosx.dmg,latest
file-juicer,http://echoone.com/filejuicer/,File Juicer,http://echoone.com/filejuicer/FileJuicer.dmg,latest
filebot,https://www.filebot.net/,FileBot,"",""
filedrop,http://www.filedropme.com/,Filedrop,https://commondatastorage.googleapis.com/filedropme/Filedrop.dmg,latest
filemaker-odbc,https://www.filemaker.com/,FileMaker ODBC Client Drivers,"",""
filepane,http://mymixapps.com/filepane,FilePane,https://dl.devmate.com/com.mymixapps.FilePane/FilePane.dmg,latest
fileshuttle,https://fileshuttle.io/,FileShuttle,"",""
filezilla,https://filezilla-project.org/,FileZilla,"",""
find-any-file,http://apps.tempel.org/FindAnyFile/,Find Any File,"",""
find-empty-folders,http://www.tempel.org/FindEmptyFolders,Find Empty Folders,http://files.tempel.org/FindEmptyFolders/FindEmptyFolders.zip,""
finderminder,https://www.irradiatedsoftware.com/labs/,FinderMinder,"",""
findings,http://findingsapp.com,Findings,"",""
fing,https://www.fing.io/,Fing,"",""
fingerlock,http://www.fingerkeyapp.com/,FingerLock,http://www.fingerkeyapp.com/download/FingerLock.dmg,latest
finicky,https://github.com/johnste/finicky,Finicky,"",""
firealpaca,http://firealpaca.com/,Fire Alpaca,http://firealpaca.com/download.php?os=mac&key=17813449013210197561d4f66c5aca8c,latest
firebird,https://github.com/nspire-emus/firebird,firebird,"",""
firefox,https://www.mozilla.org/firefox/,Mozilla Firefox,"",""
firestormos,http://www.firestormviewer.org,Phoenix Firestorm viewer for Second Life,"",""
firestr,https://mempko.com/firestr/firestr.html,Firestar,"",""
firetask,http://firetask.com,FireTask,"",""
fish,https://fishshell.com,Fish App,"",""
fission,https://rogueamoeba.com/fission/,Fission,https://rogueamoeba.com/fission/download/Fission.zip,""
fitbit-connect,https://www.fitbit.com/,Fitbit Connect,"",""
fivedetails-flow,http://fivedetails.com/flow/,Flow,http://fivedetails.com/flow/download,""
flame,http://husk.org/apps/flame/,Flame,"",""
flash-decompiler-trillix,http://www.flash-decompiler.com/mac.html,Flash Decompiler Trillix,http://www.flash-decompiler.com/download/flash_decompiler.dmg,""
flash-npapi,https://get.adobe.com/flashplayer/,Adobe Flash Player NPAPI (plugin for Safari and Firefox),"",""
flash-player,https://www.adobe.com/support/flashplayer/debug_downloads.html,Adobe Flash Player projector,"",""
flash-ppapi,https://get.adobe.com/flashplayer/otherversions/,Adobe Flash Player PPAPI (plugin for Opera and Chromium),"",""
flashlight,https://github.com/w0lfschild/Flashlight,Flashlight,"",""
flashlighttool,http://flashlighttool.42pag.es/,FlashlightTool,"",""
flavours,http://flavours.interacto.net/,Flavours,"",""
fldigi,https://sourceforge.net/projects/fldigi/files/fldigi/,fldigi,"",""
flexiglass,https://nulana.com/flexiglass/,Flexiglass,"",""
flickr-uploadr,https://www.flickr.com/tools/,Flickr Uploadr,https://downloads.flickr.com/uploadr/FlickrUploadr.dmg,latest
flightgear,http://www.flightgear.org/,FlightGear,"",""
flinto,https://www.flinto.com/mac,Flinto,"",""
flip4mac,https://www.telestream.net/flip4mac/,Flip4Mac,"",""
fliqlo,http://fliqlo.com/,Fliqlo,"",""
flirc,https://flirc.tv,Flirc,https://flirc.tv/software/release/gui/mac/Flirc.dmg,latest
flixster-video,https://www.flixster.com/about/ultraviolet/,Flixster Video,https://d1rtylazwb77ux.cloudfront.net/desktop/mac/FlixsterDesktop.zip,""
flixtools,https://www.flixtools.com/,OpenSubtitles FlixTools Lite,http://www.flixtools.com/download/FlixTools.dmg,latest
flow,https://www.getflow.com/,Flow,https://www.getflow.com/mac/download,latest
flowdock,https://www.flowdock.com/,Flowdock,"",""
flowsync,https://support.polar.com/uk-en/support/flowsync,Polar FlowSync Software,"",""
fluid,http://fluidapp.com/,Fluid,"",""
flux,https://justgetflux.com/,f.lux,"",""
fluxcenter,http://www.fluxhome.com/,FluxCenter,"",""
fluxus,http://www.pawfal.org/fluxus/,Fluxus,"",""
flvcd-bigrats,http://www.flvcd.com/index.htm,硕鼠MAC,"",""
flycut,https://github.com/TermiT/Flycut,Flycut,"",""
flymaster-designer,https://www.flymaster-avionics.com/,Flymaster Designer,http://downloads.flymaster.net/FmDesigner.dmg,latest
flymaster-firmware,https://www.flymaster-avionics.com/,Flymaster Firmware Installer,http://downloads.flymaster.net/FirmwareInstaller.dmg,latest
fmod-studio,https://www.fmod.org/products/,FMOD Studio,"",""
focus,https://heyfocus.com/,Focus,"",""
focused,https://71squared.com/focused,Focused,https://dl.devmate.com/com.71squared.focused/Focused.zip,latest
focuswriter,https://gottcode.org/focuswriter/,FocusWriter,https://gottcode.org/focuswriter/download/?os=mac,latest
fog-burner,http://fogburner.tofumatt.com/,Fog Burner,http://fogburner.tofumatt.com/FogBurner.zip,latest
fog,https://github.com/vitorgalvao/fog,Fog,"",""
folding-at-home,https://folding.stanford.edu,Folding@home,"",""
foldingtext,http://www.foldingtext.com,FoldingText,https://s3.amazonaws.com/foldingtext/FoldingText.dmg,""
foldit,https://fold.it/portal/,Foldit,https://fold.it/portal/files/app/Foldit-osx_x86.zip,latest
folio,http://folioformac.com,Folio,https://s3.amazonaws.com/folioformac.com/downloads/Folio.zip,latest
folx,http://mac.eltima.com/download-manager.html,Folx,"",""
fontexplorer-x-pro,https://www.fontexplorerx.com/,FontExplorer X Pro,"",""
fontforge,https://fontforge.github.io/en-US/,FontForge,"",""
fontprep,https://github.com/briangonzalez/fontprep,FontPrep,"",""
fontstand,https://fontstand.com/,Fontstand,https://fontstand.com/application/download,latest
fonttong,http://www.asiafont.com,폰트통,http://www.asiafont.com/FontTong.dmg,""
force-paste,https://github.com/EugeneDae/Force-Paste,Force Paste,"",""
foreman,http://flyingmachinestudios.com/foreman/,Foreman,http://flyingmachinestudios.com/assets/apps/foreman.zip,latest
fork,https://git-fork.com,Fork,https://git-fork.com/update/files/Fork.dmg,latest
forklift,http://www.binarynights.com/,ForkLift,"",""
fotomagico,https://www.boinx.com/fotomagico/,FotoMagico,"",""
fotowall,http://www.enricoros.com/opensource/fotowall/,Fotowall,"",""
foxmail,http://www.foxmail.com,Foxmail,http://www.foxmail.com/mac/download,latest
fpcsrc,http://www.freepascal.org/,Free Pascal Compiler Source,"",""
fraise,https://github.com/jfmoy/Fraise,Fraise,"",""
framer,https://framerjs.com/,Framer,https://dl.devmate.com/com.motif.framer/FramerStudio.zip,""
franz,http://meetfranz.com,Franz,"",""
frappe,https://github.com/niftylettuce/frappe,Frappé,"",""
freac,https://www.freac.org,fre:ac,"",""
fredm-fuse,http://fuse-for-macosx.sourceforge.net/,Fuse for Mac OS X,"",""
free-download-manager,http://www.freedownloadmanager.org/landing5.htm,Free Download Manager,"",""
free-ruler,http://www.pascal.com/software/freeruler/,Free Ruler,"",""
freecad,http://www.freecadweb.org,FreeCAD,"",""
freecol,http://www.freecol.org/,FreeCol,"",""
freedome,https://www.f-secure.com/en_US/web/home_us/freedome,F-Secure Freedome,https://download.sp.f-secure.com/freedome/installer/Freedome.dmg,latest
freedv,https://freedv.org/,FreeDV,"",""
freefilesync,http://www.freefilesync.org,FreeFileSync,"",""
freelib,http://freelibdesign.sourceforge.net/,FreeLib,"",""
freemind,http://freemind.sourceforge.net/wiki/index.php/Main_Page,FreeMind,"",""
freeplane,http://freeplane.sourceforge.net/,Freeplane,"",""
freesmug-chromium,http://www.freesmug.org/chromium,Chromium,"",""
freeswitch-desktop,https://github.com/pablote/fs-mgmt,Freeswitch Desktop,"",""
freeze,https://www.freezeapp.net/,Freeze,"",""
freezer,https://mrgeckosmedia.com/applications/info/Freezer,Freezer,https://download.mrgeckosmedia.com/Freezer.zip,""
freshback,http://arkanath.com/FreshBackMac/,FreshBackMac,http://arkanath.com/FreshBackMac/FreshBackMac.zip,latest
fritzing,http://fritzing.org/,Fritzing,"",""
frizzix,http://mac.frizzix.de/,Frizzix,"",""
fromscratch,https://fromscratch.rocks/,FromScratch,"",""
front,https://frontapp.com/,Front,https://dl.frontapp.com/osx/front.dmg,latest
frostwire,http://www.frostwire.com,FrostWire,"",""
fs-uae,https://fs-uae.net/,FS-UAE,"",""
fstream,https://www.sourcemac.com/?page=fstream,FStream,https://www.sourcemac.com/fstream_FStream.tgz,""
ftdi-vcp-driver,http://www.ftdichip.com/Drivers/VCP.htm,FTDI VCP Driver,"",""
fugenschnitzer,http://fugenschnitzer.sourceforge.net/main_en.html,fugenschnitzer,"",""
fugu,http://rsug.itd.umich.edu/software/fugu/,Fugu,"",""
fullcontact,https://www.fullcontact.com,FullContact,"",""
function-pilot,http://tinybird.com/mac/function-pilot.html,Function Pilot,http://tinybird.com/download/FunctionPilot.dmg,latest
functionflip,http://kevingessner.com/software/functionflip/,FunctionFlip,"",""
fuse,https://www.fusetools.com,Fuse Fusetools,"",""
futuniuniu,https://www.futu5.com/,FutuNiuniu,"",""
fuzzyclock,https://mschmidt.me/osx.html,FuzzyClock,https://mschmidt.me/macOS/FuzzyClock.zip,latest
fwbuilder,http://www.fwbuilder.org,Firewall Builder,"",""
galileo-arduino,https://downloadcenter.intel.com/download/24355/Intel-Galileo-Board-Software-Package,Intel Galileo Arduino SW,"",""
gambit-c,http://gambitscheme.org/,Gambit-C,"",""
game-capture-hd,https://www.elgato.com/en/gaming/gamecapture-hd,Game Capture HD,"",""
gameranger,https://gameranger.com,GameRanger,https://gameranger.com/download/GameRanger.dmg,latest
gamesalad,https://gamesalad.com/,GameSalad,"",""
ganttproject,https://www.ganttproject.biz,GanttProject,"",""
garagebuy,https://www.iwascoding.com/GarageBuy/,GarageBuy,"",""
garagesale,https://www.iwascoding.com/GarageSale/,GarageSale,"",""
gargoyle,https://github.com/garglk/garglk,Gargoyle,"",""
garmin-basecamp,https://www.garmin.com/en-US/shop/downloads/basecamp,Garmin BaseCamp,"",""
garmin-communicator,https://www8.garmin.com/support/download_details.jsp?id=3739,Garmin Communicator Plugin,"",""
garmin-express,https://www.garmin.com/express,Garmin Express,http://download.garmin.com/omt/express/B/GarminExpressInstaller.dmg,latest
garmin-virb-edit,https://www.garmin.com/en-US/shop/downloads/virb-edit,Garmin VIRB Edit,"",""
gas-mask,http://clockwise.ee/,Gas Mask,"",""
gateblu,https://gateblu.octoblu.com,Gateblu,https://s3-us-west-2.amazonaws.com/gateblu/gateblu-ui/latest/Gateblu.dmg,""
gawker,http://gawker.sourceforge.net/Gawker.html,Gawker,"",""
gcc-arm-embedded,https://launchpad.net/gcc-arm-embedded,GCC ARM Embedded,"",""
gdal-framework,http://www.kyngchaos.com/software/frameworks,GDAL Complete,"",""
geany,https://www.geany.org/,Geany,"",""
gear-player,https://www.gearmusicplayer.com,Gear Player,https://dl.gearmusicplayer.com/gearupdate.zip,""
geekbench,https://www.primatelabs.com/geekbench/,Geekbench,"",""
geektool,http://projects.tynsoe.org/en/geektool/,GeekTool,"",""
gemini,https://macpaw.com/gemini,Gemini,"",""
geneious,https://www.geneious.com/,Geneious,"",""
geniego,http://www.directv.com/technology/geniego,DIRECTV GenieGO,http://directv.vo.llnwd.net/e4/nomad/MACOS-client.dmg,latest
genomebrowse,http://goldenhelix.com/products/GenomeBrowse/index.html,Genome Browse,http://www.goldenhelix.com/download/GenomeBrowse/GenomeBrowse-MacOSX.dmg,latest
genymotion,https://www.genymotion.com/,Genymotion,"",""
geomap,http://www.geomapapp.org,GeoMapApp,http://www.geomapapp.org/MapApp/GeoMapApp.dmg,latest
geotag,https://www.snafu.org/GeoTag/,GeoTag,"",""
geotagger,http://craig.stanton.net.nz/code/geotagger/,Geotagger,"",""
gephi,https://gephi.github.io/,Gephi,"",""
geppetto,https://puppetlabs.github.io/geppetto/,Geppetto,"",""
get-backup-pro,https://www.belightsoft.com/products/getbackup/,"","",""
get-lyrical,https://shullian.com/get_lyrical.php,Get Lyrical,https://shullian.com/files/getlyrical.zip,latest
getrasplex,http://www.rasplex.com/,Rasplex Installer,"",""
gfxcardstatus,https://gfx.io/,gfxCardStatus,"",""
ghdl,http://ghdl.free.fr/,GHDL,"",""
ghost,https://ghost.org/downloads/,Ghost Desktop,"",""
ghostlab,https://www.vanamco.com/ghostlab/,Ghostlab,"",""
gif-for-mac,https://www.riffsy.com/Mac,GIF for Mac,https://media.riffsy.com/mac/bin/GIFforMac.dmg,latest
giffun,http://www.stone.com/GIFfun/,GIFfun,"",""
gifloopcoder,http://www.gifloopcoder.com/,GIFLoopCoder,"",""
gifrocket,http://www.gifrocket.com/,Gifrocket,"",""
gifs,https://github.com/orta/GIFs,GIFs,https://raw.github.com/orta/GIFs/master/web/GIFs.app.zip,latest
gimp,https://www.gimp.org,GIMP,"",""
ginbox,https://github.com/chenasraf/gInbox,gInbox,"",""
gingr,https://harvest.readthedocs.org/en/latest/content/gingr.html,Gingr,"",""
gislook,http://cartography.oregonstate.edu/GISLook.html,GISLook,http://cartography.oregonstate.edu/gislook/GISLook_GISMeta.pkg,latest
gisto,http://www.gistoapp.com/,Gisto,"",""
git-it,https://github.com/jlord/git-it-electron,Git-it,"",""
git,https://sourceforge.net/projects/git-osx-installer/,git-osx-installer,"",""
gitbook-editor,https://www.gitbook.com/editor,GitBook Editor,http://downloads.editor.gitbook.com/download/osx,latest
gitbook,https://github.com/GitbookIO/editor-legacy,GitBook,"",""
gitbox,http://gitboxapp.com/,Gitbox,"",""
github-desktop,https://desktop.github.com/,GitHub Desktop,"",""
githubpulse,https://github.com/tadeuzagallo/GithubPulse,GithubPulse,https://github.com/tadeuzagallo/GithubPulse/raw/master/dist/GithubPulse.zip,latest
gitifier,https://psionides.github.io/Gitifier/,Gitifier,"",""
gitify,https://github.com/manosim/gitify,Gitify,"",""
gitkraken,https://www.gitkraken.com/,GitKraken,"",""
gitter,https://gitter.im/,Gitter,"",""
gitup,http://gitup.co,GitUp,https://s3-us-west-2.amazonaws.com/gitup-builds/stable/GitUp.zip,""
gitx,http://gitx.frim.nl/,GitX,http://frim.frim.nl/GitXStable.app.zip,""
glcplayer,http://www.glc-player.net,GLC_Player,"",""
glimmerblocker,https://glimmerblocker.org/,GlimmerBlocker,"",""
glo-bible,https://globible.com/gloformac/,Glo Bible,http://immersion.vo.llnwd.net/o42/pub/glo/mac/en-us/Glo.dmg,latest
globalsync,http://usglobalsat.com/,GlobalSync,http://www.usglobalsat.com/store/download/25/globalsync.zip,latest
glueprint,http://glueprintapp.com/,GluePrint,"",""
